Algorithm,Method,SourceFile,Run,Seed,SimSteps,Dt,ObsUpdateSteps,RunMinDistance,SafetyViolation,Collision,FirstCollisionStep,CollisionSteps,RunMaxComputeTimeMs,RunMeanComputeTimeMs,WallTimeS,TotalControlEffort,TotalFullCost,TerminalFullCost,TotalQRStageCost,TotalQSigmaInvStageCost,MovingCollisionRadius,MovingSafeRadius,DroneRadius,DrEpsCvar,CvarAlpha,CvarN,RiskCostA,RiskCostCu,SigmaCp,Nmc,OmegaSoft,OmegaHard
MPPI,mppi,mppi_crazyflie.py,85,119587632,700,0.02,15,0.016961176169147305,1.0,1.0,33,60,48.20889700204134,41.744754604878835,29.472060281026643,57.95354132428056,5621.993437170489,0.07304578912906254,5621.993437170489,5621.993437170489,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,85,2104530023,700,0.02,15,0.06810856954064,1.0,1.0,483,4,65.97704399609938,46.15563592399537,32.68346171203302,60.76590229275345,1454.1670612355033,0.17995643350786777,1454.1670612355033,1454.1670612355033,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,85,1257243612,700,0.02,15,0.09094874466017165,0.0,0.0,-1,0,54.0929920389317,46.71909982529802,33.07650627702242,62.5321025801212,14825.480137193306,0.8248073587346108,14825.480137193306,14825.480137193306,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,85,1081206008,700,0.02,15,0.08718245015814986,0.0,0.0,-1,0,66.74663996091112,47.20412423726105,33.41723451501457,67.92450981148454,5856.63529147532,0.13151011109149757,5856.63529147532,5856.63529147532,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,86,1790094770,700,0.02,15,0.006618658712296791,1.0,1.0,32,63,48.79518604138866,42.644920699115445,30.099086993024684,57.86181792956112,3897.173718918252,0.12448755085820801,3897.173718918252,3897.173718918252,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,86,1626868127,700,0.02,15,0.07458595001440567,1.0,1.0,483,3,64.31143899681047,45.55138802846029,32.258047690964304,61.99766911371421,2771.683400500572,0.2173061725059673,2771.683400500572,2771.683400500572,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,86,598146073,700,0.02,15,0.0859903465795468,0.0,0.0,-1,0,54.16288896230981,46.73574129319085,33.086598375986796,62.761269601840176,22726.37309836247,0.9234718273369211,22726.37309836247,22726.37309836247,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,86,1324178195,700,0.02,15,0.08015149730538797,0.0,0.0,-1,0,66.440656024497,47.460487448011655,33.59620182297658,68.91601324609448,10806.71156698475,0.1417308699964119,10806.71156698475,10806.71156698475,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,87,1357457713,700,0.02,15,0.013280549910986249,1.0,1.0,33,59,48.45356399891898,41.2265826355932,29.106802180001978,57.699374152147385,6165.551884721638,0.09290483333765528,6165.551884721638,6165.551884721638,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,87,246722394,700,0.02,15,0.08698622468568083,0.0,0.0,-1,0,64.50626801233739,44.8945727931901,31.797692731954157,61.14051721373239,1973.2305485337383,0.16727942079281732,1973.2305485337383,1973.2305485337383,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,87,93929840,700,0.02,15,0.09091931807978496,0.0,0.0,-1,0,54.36002602800727,46.50999423266122,32.933347496029455,63.41419532394999,14436.02058043757,0.992570914633075,14436.02058043757,14436.02058043757,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,87,678580093,700,0.02,15,0.08138098348476386,0.0,0.0,-1,0,63.532448024488986,46.73627507465426,33.0962622439838,66.7336113542456,31719.015736027326,0.13798249531195053,31719.015736027326,31719.015736027326,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,88,1549464331,700,0.02,15,0.006105509806435722,1.0,1.0,34,60,48.28842502320185,42.537150702555664,30.025034835969564,58.846436708853304,5386.904450714468,0.07939392673320175,5386.904450714468,5386.904450714468,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,88,145457436,700,0.02,15,0.08167302189544366,0.0,0.0,-1,0,53.11748699750751,45.55026865755541,32.258161709993146,61.624957705713015,1344.5770513544076,0.1835277869879539,1344.5770513544076,1344.5770513544076,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,88,1616432772,700,0.02,15,0.08922731485032397,0.0,0.0,-1,0,65.13815396465361,47.61027924225865,33.701010610035155,62.85485588085175,18706.314921918183,0.737219978843981,18706.314921918183,18706.314921918183,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,88,1904541351,700,0.02,15,0.08784369085396704,0.0,0.0,-1,0,53.384701954200864,47.23451704485342,33.43751626397716,67.663553679822,17409.4625356277,0.1374647272686246,17409.4625356277,17409.4625356277,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,89,810574663,700,0.02,15,0.01153606207018378,1.0,1.0,33,60,60.086902987677604,41.84180474590643,29.538544920971617,57.64479939087217,5284.625821266938,0.09745455806496359,5284.625821266938,5284.625821266938,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,89,47395820,700,0.02,15,0.08619338038662946,0.0,0.0,-1,0,52.91927501093596,46.24207914224826,32.74061698297737,61.34688479596912,1157.7996161093365,0.20210108826325057,1157.7996161093365,1157.7996161093365,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,89,1498026502,700,0.02,15,0.08905026742771645,0.0,0.0,-1,0,65.70898799691349,46.86934065414659,33.18314709095284,63.947749514816394,22190.361427732423,0.8333070284010893,22190.361427732423,22190.361427732423,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,89,1153814408,700,0.02,15,0.07454979703832194,1.0,1.0,483,3,53.4591680043377,47.28695379270773,33.47514032199979,67.69373727025942,12109.064233812342,0.1440307465656554,12109.064233812342,12109.064233812342,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,90,1613526909,700,0.02,15,0.009688180143826766,1.0,1.0,33,62,59.05719194561243,42.58923379429949,30.061391772003844,58.26427344822322,6206.281192542652,0.12349310324709453,6206.281192542652,6206.281192542652,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,90,381419093,700,0.02,15,0.08228133105978372,0.0,0.0,-1,0,53.25810401700437,45.61496418934049,32.303007359965704,61.26151872233269,1588.1942978441657,0.2273914231022452,1588.1942978441657,1588.1942978441657,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,90,858316104,700,0.02,15,0.08263210767104885,0.0,0.0,-1,0,66.56508694868535,46.75459078754232,33.10261967399856,63.36337529866729,19782.102622507915,0.6603694397425158,19782.102622507915,19782.102622507915,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,90,315669163,700,0.02,15,0.06848796768971335,1.0,1.0,482,4,53.13282198039815,47.57642169325014,33.67760433204239,67.43576284152246,47319.601958196676,0.192970668026003,47319.601958196676,47319.601958196676,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,91,216152923,700,0.02,15,0.015182013145722536,1.0,1.0,32,62,59.95073000667617,42.113657898901565,29.728132452990394,58.98763730980029,4626.9418526929785,0.07524418067611151,4626.9418526929785,4626.9418526929785,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,91,356148308,700,0.02,15,0.0830578716993975,0.0,0.0,-1,0,53.524702962022275,46.18957881000824,32.70593715598807,61.60825677535829,1541.389677962059,0.16229466077425064,1541.389677962059,1541.389677962059,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,91,1096941264,700,0.02,15,0.0942403922474485,0.0,0.0,-1,0,54.530940018594265,47.148264799699454,33.37528225698043,63.19085109993537,16026.598442518793,0.8125105781058719,16026.598442518793,16026.598442518793,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,91,1883244328,700,0.02,15,0.07939023397642019,1.0,1.0,484,1,63.25114000355825,47.38211185031105,33.541730010998435,66.69942490583458,10643.079079481206,0.14109959292455485,10643.079079481206,10643.079079481206,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,92,453265976,700,0.02,15,0.022678086337711408,1.0,1.0,33,58,48.43985300976783,42.50688540366745,30.003232049988583,58.04085786661797,4633.411478351947,0.07383404488939427,4633.411478351947,4633.411478351947,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,92,1061866508,700,0.02,15,0.09010946672887904,0.0,0.0,-1,0,67.10397300776094,45.77877982028959,32.41731344803702,61.51400458571608,2470.7034741021657,0.1842116255015161,2470.7034741021657,2470.7034741021657,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,92,1396572665,700,0.02,15,0.0977543764924451,0.0,0.0,-1,0,54.05805801274255,45.26097034619722,32.05600127298385,65.20819258745234,15210.741956060434,1.1720128498444855,15210.741956060434,15210.741956060434,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,92,732078238,700,0.02,15,0.0802581480544981,0.0,0.0,-1,0,65.03944401629269,46.7223541470178,33.07930948102148,67.48697290296649,5832.978752819679,0.12204369059944446,5832.978752819679,5832.978752819679,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,93,8429317,700,0.02,15,0.01234288092822781,1.0,1.0,33,63,48.5208670143038,41.051210050604176,28.984054549015127,57.66016924540195,4512.349168827731,0.11873550210231945,4512.349168827731,4512.349168827731,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,93,2145786761,700,0.02,15,0.08014563241979161,0.0,0.0,-1,0,67.90463300421834,45.40117037881698,32.152732697024476,61.13693617371872,2144.3900939419095,0.16482225004993856,2144.3900939419095,2144.3900939419095,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,93,1482034302,700,0.02,15,0.08732794730473181,0.0,0.0,-1,0,54.436161008197814,46.70603667053261,33.068624475970864,63.81030009960244,18043.92927103823,0.7217540366907403,18043.92927103823,18043.92927103823,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,93,1172472159,700,0.02,15,0.07267598145119698,1.0,1.0,483,3,68.35312902694568,46.256772543420084,32.75274578604149,66.18169565209269,1803.536625915183,0.17626799776630026,1803.536625915183,1803.536625915183,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,94,717185555,700,0.02,15,0.006175806946907797,1.0,1.0,33,64,48.16678899805993,40.74968359749099,28.77396178204799,58.00910584557883,4409.273994596322,0.09811762464223424,4409.273994596322,4409.273994596322,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,94,651398631,700,0.02,15,0.08222193819250263,0.0,0.0,-1,0,53.0374720110558,46.41132859238756,32.8611287859967,62.45042414243128,1536.0533828655518,0.21271024552412568,1536.0533828655518,1536.0533828655518,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,94,672345613,700,0.02,15,0.095139135515925,0.0,0.0,-1,0,65.9365089959465,45.75917804048264,32.4049700750038,63.44880140709348,21147.354181068138,0.8121709840236181,21147.354181068138,21147.354181068138,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,94,795968466,700,0.02,15,0.08208569461643961,0.0,0.0,-1,0,53.13003703486174,47.2019790118793,33.41562804201385,66.90754552306589,8133.976406811449,0.1261225234958887,8133.976406811449,8133.976406811449,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,95,1306675424,700,0.02,15,0.014605189626033977,1.0,1.0,33,57,60.00272399978712,42.61215363961777,30.07710736396257,57.676787938296386,4866.024994601107,0.08874815956069106,4866.024994601107,4866.024994601107,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,95,1494362740,700,0.02,15,0.07438233911935106,1.0,1.0,484,4,53.065415006130934,45.562675426813904,32.266988257993944,61.86106160641806,2269.7116041157065,0.2589059540519628,2269.7116041157065,2269.7116041157065,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,95,1631225449,700,0.02,15,0.09438133979812473,0.0,0.0,-1,0,68.27758200233802,46.10748959015057,32.64721255999757,62.96316129738564,18030.695486774897,0.9972654429776134,18030.695486774897,18030.695486774897,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,95,258227539,700,0.02,15,0.07988357192496544,1.0,1.0,484,1,53.10772598022595,47.28541105802703,33.474152114999015,67.79453323143473,11755.933584197495,0.14969673171199202,11755.933584197495,11755.933584197495,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,96,685281259,700,0.02,15,0.02344121792423697,1.0,1.0,33,56,59.543644019868225,41.88548758692507,29.568405175989028,57.228931708416354,6119.463238333892,0.08495902784668423,6119.463238333892,6119.463238333892,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,96,1628267602,700,0.02,15,0.07815047538279192,1.0,1.0,484,4,53.14947199076414,46.39706843449468,32.84803124598693,61.473588873323905,1181.7509206191,0.21129018634490476,1181.7509206191,1181.7509206191,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,96,1460902891,700,0.02,15,0.09647404569575434,0.0,0.0,-1,0,68.86010698508471,44.90179419426048,31.802763895015232,62.99651356157281,19655.148728803546,0.8768234151323158,19655.148728803546,19655.148728803546,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,96,1897876483,700,0.02,15,0.09148985850665314,0.0,0.0,-1,0,53.24997799471021,46.40191169896362,32.857001812022645,68.37535370236179,14936.834864305229,0.14434165134204194,14936.834864305229,14936.834864305229,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,97,275775921,700,0.02,15,0.01006277688812804,1.0,1.0,33,60,60.572276008315384,40.82475312594657,28.826671741961036,59.093902873473965,5387.866853191885,0.06894118097055216,5387.866853191885,5387.866853191885,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,97,1020336363,700,0.02,15,0.08364749983583662,0.0,0.0,-1,0,52.812781010288745,44.96186442016291,31.8453358579427,61.54980189820026,1402.3563682432632,0.1993469954999878,1402.3563682432632,1402.3563682432632,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,97,465781327,700,0.02,15,0.08998784077484266,0.0,0.0,-1,0,54.66297297971323,46.70870768987307,33.070292552991305,62.85458911506174,18869.961741215735,0.823122406391801,18869.961741215735,18869.961741215735,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,97,939104702,700,0.02,15,0.09006158154748653,0.0,0.0,-1,0,67.86103296326473,47.28677289560437,33.47464042203501,66.9351879164879,14907.386387270542,0.15500888109995056,14907.386387270542,14907.386387270542,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,98,1641166656,700,0.02,15,0.015115215251101204,1.0,1.0,32,57,48.2837239978835,42.5184128685422,30.011318903998472,58.39706419598497,7435.374687044086,0.08954166003792502,7435.374687044086,7435.374687044086,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,98,307336634,700,0.02,15,0.08230370643937,0.0,0.0,-1,0,63.86052700690925,45.436668745990445,32.17797692801105,63.00601666877445,1415.290433992294,0.23009212836483867,1415.290433992294,1415.290433992294,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,98,1089234112,700,0.02,15,0.09922714236891463,0.0,0.0,-1,0,54.42952300654724,46.794158630322535,33.13038384402171,64.15501238496886,17836.24275380398,0.7987115293457157,17836.24275380398,17836.24275380398,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,98,907832086,700,0.02,15,0.07509803388918943,1.0,1.0,483,2,65.60625304700807,47.93462736008223,33.928151901985984,68.07125012884734,3201.354206683781,0.1395997832816166,3201.354206683781,3201.354206683781,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
MPPI,mppi,mppi_crazyflie.py,99,82587740,700,0.02,15,0.003455883769091965,1.0,1.0,33,65,48.57471800642088,41.77355301308645,29.491383582993876,57.40595325615802,6501.975321782765,0.10593917942006983,6501.975321782765,6501.975321782765,0.08,0.08,0.04,,,,,,,,,
RAMPPI,ramppi,RA_mppi_crazyflie.py,99,1641561613,700,0.02,15,0.0772300812567161,1.0,1.0,484,2,65.95701299374923,46.19783007223824,32.71038138499716,60.725762624045664,1274.8204777939645,0.19904679244486123,1274.8204777939645,1274.8204777939645,0.08,0.08,0.04,,0.95,60.0,5000.0,0.0,,,,
DRMPPI,drmppi,DR_mppi_crazyflie.py,99,1734398055,700,0.02,15,0.09860307931754209,0.0,0.0,-1,0,54.33167301816866,45.740806705601116,32.39281699497951,62.56004954981132,17225.791398564204,0.8240141621745534,17225.791398564204,17225.791398564204,0.08,0.08,0.04,0.004,0.95,60.0,5000.0,0.0,,,,
DRAMPPI,dramppi,DRA_mppi_crazyflie.py,99,889022348,700,0.02,15,0.09105271045027132,0.0,0.0,-1,0,65.33169298199937,46.48364117003179,32.91207562602358,67.35126072857898,2864.760369564227,0.16118144353028047,2864.760369564227,2864.760369564227,0.08,0.08,0.04,,,,,,0.05,60.0,5000.0,1000.0
